path,extension,bytes,category,usage_role
LancsBox/corpora/Climate_Change/TMS_2011-03-13002421.txt,.txt,2383,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/TMS_2011-03-13002422.txt,.txt,3931,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/TMS_2011-03-13002423.txt,.txt,4002,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/TMS_2011-03-13002424_SC.txt,.txt,298,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/TMS_2011-03-13002425_SC.txt,.txt,945,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/TMS_2011-04-03003363_NI.txt,.txt,602,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/TMS_2011-04-03003364_NI.txt,.txt,663,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/TMS_2011-04-03003365.txt,.txt,1564,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/TMS_2011-04-03003366.txt,.txt,888,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/TMS_2011-04-03003367.txt,.txt,4206,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/TMS_2011-04-03003368.txt,.txt,1158,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/TMS_2011-04-10003172.txt,.txt,1812,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/TMS_2011-04-10003173.txt,.txt,20,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/TMS_2011-04-10003174.txt,.txt,1719,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/TMS_2011-04-17003005.txt,.txt,3322,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/TMS_2011-04-17003006_SC.txt,.txt,1113,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/TMS_2011-04-17003007_SC.txt,.txt,3933,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/TMS_2011-04-17003008_SC.txt,.txt,1636,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/TMS_2011-04-24002837_NI.txt,.txt,1034,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/TMS_2011-04-24002841.txt,.txt,3987,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/TMS_2011-04-24002842_SC.txt,.txt,775,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/TMS_2011-04-24002843_SC.txt,.txt,752,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/TMS_2011-04-24002844_SC.txt,.txt,18021,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/TMS_2011-05-01004304_SC.txt,.txt,8657,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/TMS_2011-05-01004305_NI.txt,.txt,3761,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/TMS_2011-05-01004306_NI.txt,.txt,1415,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/TMS_2011-05-01004307_NI.txt,.txt,1892,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/TMS_2011-05-01004308_NI.txt,.txt,4907,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/TMS_2011-05-01004309_NI.txt,.txt,2194,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/TMS_2011-05-08004104.txt,.txt,1733,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/TMS_2011-06-05005140_NI.txt,.txt,1336,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/TMS_2011-06-05005141_NI.txt,.txt,3152,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/TMS_2011-06-05005142_NI.txt,.txt,738,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/TMS_2011-06-26004461_SC.txt,.txt,1018,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/TMS_2011-06-26004462_SC.txt,.txt,2090,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/TMS_2011-06-26004463_NI.txt,.txt,434,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/TMS_2011-06-26004464_NI.txt,.txt,10428,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/TMS_2011-06-26004465_NI.txt,.txt,653,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/TMS_2011-06-26004466_NI.txt,.txt,3699,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/TMS_2011-06-26004467_NI.txt,.txt,1054,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/TMS_2011-07-10005827_NI.txt,.txt,590,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/TMS_2011-07-31005323_NI.txt,.txt,600,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/TMS_2011-08-14006438_SC.txt,.txt,2688,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/TMS_2011-08-14006439_NI.txt,.txt,351,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/TMS_2011-08-14006440_NI.txt,.txt,3522,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/TMS_2011-09-04007338_NI.txt,.txt,4108,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/TMS_2011-09-04007339_NI.txt,.txt,1568,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/TMS_2011-09-04007340_NI.txt,.txt,1406,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/TMS_2011-09-11007207.txt,.txt,4519,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/TMS_2011-09-11007208.txt,.txt,1916,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/TMS_2011-09-11007209.txt,.txt,1493,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/TMS_2011-09-11007210.txt,.txt,1358,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/TMS_2011-10-09008152_NI.txt,.txt,1257,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/TMS_2011-10-16007940.txt,.txt,5582,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/TMS_2011-10-16007941.txt,.txt,8069,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/TMS_2011-10-16007942.txt,.txt,196,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/TMS_2011-10-16007943.txt,.txt,6035,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/TMS_2011-10-16007944.txt,.txt,4192,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/TMS_2011-10-23007711_NI.txt,.txt,781,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/TMS_2011-10-30007501.txt,.txt,1919,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/TMS_2011-10-30007502.txt,.txt,2795,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/TMS_2011-10-30007503.txt,.txt,8056,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/TMS_2011-10-30007504.txt,.txt,3788,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/TMS_2011-11-20009284_SC.txt,.txt,3485,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/TMS_2011-11-20009285_NI.txt,.txt,57,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/TMS_2011-11-20009286_NI.txt,.txt,2496,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/TMS_2011-11-20009287_NI.txt,.txt,1044,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/TMS_2011-11-20009288_NI.txt,.txt,1552,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/TMS_2011-11-20009289_NI.txt,.txt,1782,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/TMS_2011-11-20009290_NI.txt,.txt,2562,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/TMS_2011-12-04010220_NI.txt,.txt,3351,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/TMS_2011-12-04010221_NI.txt,.txt,2784,auxiliary-validation,reference-corpora
LancsBox/corpora/Climate_Change/TMS_2011-12-04010222_NI.txt,.txt,5653,auxiliary-validation,reference-corpora
LancsBox/corpora/brown_corpus/BROWN_A.txt,.txt,547716,auxiliary-validation,reference-corpora
LancsBox/corpora/brown_corpus/BROWN_B.txt,.txt,333346,auxiliary-validation,reference-corpora
LancsBox/corpora/brown_corpus/BROWN_C.txt,.txt,219379,auxiliary-validation,reference-corpora
LancsBox/corpora/brown_corpus/BROWN_D.txt,.txt,208183,auxiliary-validation,reference-corpora
LancsBox/corpora/brown_corpus/BROWN_E.txt,.txt,443365,auxiliary-validation,reference-corpora
LancsBox/corpora/brown_corpus/BROWN_F.txt,.txt,589223,auxiliary-validation,reference-corpora
LancsBox/corpora/brown_corpus/BROWN_G.txt,.txt,924170,auxiliary-validation,reference-corpora
LancsBox/corpora/brown_corpus/BROWN_H.txt,.txt,399392,auxiliary-validation,reference-corpora
LancsBox/corpora/brown_corpus/BROWN_K.txt,.txt,335120,auxiliary-validation,reference-corpora
LancsBox/corpora/brown_corpus/BROWN_L.txt,.txt,276120,auxiliary-validation,reference-corpora
LancsBox/corpora/brown_corpus/BROWN_M.txt,.txt,72318,auxiliary-validation,reference-corpora
LancsBox/corpora/brown_corpus/BROWN_N.txt,.txt,336356,auxiliary-validation,reference-corpora
LancsBox/corpora/brown_corpus/BROWN_P.txt,.txt,336937,auxiliary-validation,reference-corpora
LancsBox/corpora/brown_corpus/BROWN_R.txt,.txt,109142,auxiliary-validation,reference-corpora
LancsBox/corpora/lob_corpus/LOB_A.txt,.txt,546689,auxiliary-validation,reference-corpora
LancsBox/corpora/lob_corpus/LOB_B.txt,.txt,331298,auxiliary-validation,reference-corpora
LancsBox/corpora/lob_corpus/LOB_C.txt,.txt,212185,auxiliary-validation,reference-corpora
LancsBox/corpora/lob_corpus/LOB_D.txt,.txt,202765,auxiliary-validation,reference-corpora
LancsBox/corpora/lob_corpus/LOB_E.txt,.txt,456159,auxiliary-validation,reference-corpora
LancsBox/corpora/lob_corpus/LOB_F.txt,.txt,537947,auxiliary-validation,reference-corpora
LancsBox/corpora/lob_corpus/LOB_G.txt,.txt,942174,auxiliary-validation,reference-corpora
LancsBox/corpora/lob_corpus/LOB_H.txt,.txt,374820,auxiliary-validation,reference-corpora
LancsBox/corpora/lob_corpus/LOB_J.txt,.txt,996422,auxiliary-validation,reference-corpora
LancsBox/corpora/lob_corpus/LOB_K.txt,.txt,340387,auxiliary-validation,reference-corpora
LancsBox/corpora/lob_corpus/LOB_L.txt,.txt,282779,auxiliary-validation,reference-corpora
LancsBox/corpora/lob_corpus/LOB_M.txt,.txt,73371,auxiliary-validation,reference-corpora
LancsBox/corpora/lob_corpus/LOB_N.txt,.txt,341867,auxiliary-validation,reference-corpora
LancsBox/corpora/lob_corpus/LOB_P.txt,.txt,338843,auxiliary-validation,reference-corpora
LancsBox/corpora/lob_corpus/LOB_R.txt,.txt,107564,auxiliary-validation,reference-corpora
LancsBox.zip,.zip,13263904,auxiliary-validation,provenance-or-media
code/art_of_r.R,.r,2698,legacy-demo,course-or-project-archive
code/counting_words.R,.r,3172,legacy-demo,course-or-project-archive
code/data_preparation.R,.r,6850,legacy-demo,course-or-project-archive
code/r_basics.R,.r,4686,legacy-demo,course-or-project-archive
code-2016-07-26.zip,.zip,7845,auxiliary-validation,provenance-or-media
data/dr_seuss.txt,.txt,3668,legacy-demo,course-or-project-archive
data/j_hansen.txt,.txt,895,legacy-demo,course-or-project-archive
data/kjv.txt,.txt,4552291,legacy-demo,course-or-project-archive
data/kjv_books/1Chron.txt,.txt,121848,legacy-demo,course-or-project-archive
data/kjv_books/1Cor.txt,.txt,53559,legacy-demo,course-or-project-archive
data/kjv_books/1Esdras.txt,.txt,70217,legacy-demo,course-or-project-archive
data/kjv_books/1John.txt,.txt,13800,legacy-demo,course-or-project-archive
data/kjv_books/1Kings.txt,.txt,137006,legacy-demo,course-or-project-archive
data/kjv_books/1Mac.txt,.txt,140367,legacy-demo,course-or-project-archive
data/kjv_books/1Peter.txt,.txt,14621,legacy-demo,course-or-project-archive
data/kjv_books/1Sam.txt,.txt,139533,legacy-demo,course-or-project-archive
data/kjv_books/1Thes.txt,.txt,10584,legacy-demo,course-or-project-archive
data/kjv_books/1Tim.txt,.txt,13829,legacy-demo,course-or-project-archive
data/kjv_books/2Chron.txt,.txt,149419,legacy-demo,course-or-project-archive
data/kjv_books/2Cor.txt,.txt,34869,legacy-demo,course-or-project-archive
data/kjv_books/2Esdras.txt,.txt,120369,legacy-demo,course-or-project-archive
data/kjv_books/2John.txt,.txt,1720,legacy-demo,course-or-project-archive
data/kjv_books/2Kings.txt,.txt,129831,legacy-demo,course-or-project-archive
data/kjv_books/2Mac.txt,.txt,98622,legacy-demo,course-or-project-archive
data/kjv_books/2Peter.txt,.txt,9373,legacy-demo,course-or-project-archive
data/kjv_books/2Sam.txt,.txt,115004,legacy-demo,course-or-project-archive
data/kjv_books/2Thes.txt,.txt,5970,legacy-demo,course-or-project-archive
data/kjv_books/2Tim.txt,.txt,10051,legacy-demo,course-or-project-archive
data/kjv_books/3John.txt,.txt,1781,legacy-demo,course-or-project-archive
data/kjv_books/Acts.txt,.txt,140676,legacy-demo,course-or-project-archive
data/kjv_books/Amos.txt,.txt,23502,legacy-demo,course-or-project-archive
data/kjv_books/Azar.txt,.txt,8186,legacy-demo,course-or-project-archive
data/kjv_books/Baruch.txt,.txt,19804,legacy-demo,course-or-project-archive
data/kjv_books/Bel.txt,.txt,6366,legacy-demo,course-or-project-archive
data/kjv_books/Col.txt,.txt,11737,legacy-demo,course-or-project-archive
data/kjv_books/Daniel.txt,.txt,66189,legacy-demo,course-or-project-archive
data/kjv_books/Deut.txt,.txt,158164,legacy-demo,course-or-project-archive
data/kjv_books/Eccl.txt,.txt,31105,legacy-demo,course-or-project-archive
data/kjv_books/Eph.txt,.txt,17805,legacy-demo,course-or-project-archive
data/kjv_books/Esther.txt,.txt,32284,legacy-demo,course-or-project-archive
data/kjv_books/Exodus.txt,.txt,184313,legacy-demo,course-or-project-archive
data/kjv_books/Ezekiel.txt,.txt,221532,legacy-demo,course-or-project-archive
data/kjv_books/Ezra.txt,.txt,43578,legacy-demo,course-or-project-archive
data/kjv_books/Gal.txt,.txt,17726,legacy-demo,course-or-project-archive
data/kjv_books/Genesis.txt,.txt,214894,legacy-demo,course-or-project-archive
data/kjv_books/GkEsther.txt,.txt,16419,legacy-demo,course-or-project-archive
data/kjv_books/Habakkuk.txt,.txt,8610,legacy-demo,course-or-project-archive
data/kjv_books/Haggai.txt,.txt,6199,legacy-demo,course-or-project-archive
data/kjv_books/Hebrews.txt,.txt,40388,legacy-demo,course-or-project-archive
data/kjv_books/Hosea.txt,.txt,29398,legacy-demo,course-or-project-archive
data/kjv_books/Isaiah.txt,.txt,210120,legacy-demo,course-or-project-archive
data/kjv_books/James.txt,.txt,13216,legacy-demo,course-or-project-archive
data/kjv_books/Jeremiah.txt,.txt,240547,legacy-demo,course-or-project-archive
data/kjv_books/Job.txt,.txt,105497,legacy-demo,course-or-project-archive
data/kjv_books/Joel.txt,.txt,11521,legacy-demo,course-or-project-archive
data/kjv_books/John.txt,.txt,106980,legacy-demo,course-or-project-archive
data/kjv_books/Jonah.txt,.txt,7165,legacy-demo,course-or-project-archive
data/kjv_books/Joshua.txt,.txt,108065,legacy-demo,course-or-project-archive
data/kjv_books/Jude.txt,.txt,3822,legacy-demo,course-or-project-archive
data/kjv_books/Judges.txt,.txt,106245,legacy-demo,course-or-project-archive
data/kjv_books/Judith.txt,.txt,63892,legacy-demo,course-or-project-archive
data/kjv_books/Lament.txt,.txt,19738,legacy-demo,course-or-project-archive
data/kjv_books/Let.txt,.txt,10005,legacy-demo,course-or-project-archive
data/kjv_books/Lev.txt,.txt,137643,legacy-demo,course-or-project-archive
data/kjv_books/Luke.txt,.txt,146949,legacy-demo,course-or-project-archive
data/kjv_books/Malachi.txt,.txt,9896,legacy-demo,course-or-project-archive
data/kjv_books/Man.txt,.txt,2462,legacy-demo,course-or-project-archive
data/kjv_books/Mark.txt,.txt,86137,legacy-demo,course-or-project-archive
data/kjv_books/Matthew.txt,.txt,136035,legacy-demo,course-or-project-archive
data/kjv_books/Micah.txt,.txt,17587,legacy-demo,course-or-project-archive
data/kjv_books/Nahum.txt,.txt,7450,legacy-demo,course-or-project-archive
data/kjv_books/Nehemiah.txt,.txt,61728,legacy-demo,course-or-project-archive
data/kjv_books/Num.txt,.txt,190790,legacy-demo,course-or-project-archive
data/kjv_books/Obadiah.txt,.txt,3860,legacy-demo,course-or-project-archive
data/kjv_books/Philemon.txt,.txt,2605,legacy-demo,course-or-project-archive
data/kjv_books/Philip.txt,.txt,12656,legacy-demo,course-or-project-archive
data/kjv_books/Proverbs.txt,.txt,89985,legacy-demo,course-or-project-archive
data/kjv_books/Psalms.txt,.txt,275614,legacy-demo,course-or-project-archive
data/kjv_books/Rev.txt,.txt,66534,legacy-demo,course-or-project-archive
data/kjv_books/Romans.txt,.txt,54758,legacy-demo,course-or-project-archive
data/kjv_books/Ruth.txt,.txt,14022,legacy-demo,course-or-project-archive
data/kjv_books/Sirach.txt,.txt,173320,legacy-demo,course-or-project-archive
data/kjv_books/Song.txt,.txt,15152,legacy-demo,course-or-project-archive
data/kjv_books/Susanna.txt,.txt,8721,legacy-demo,course-or-project-archive
data/kjv_books/Titus.txt,.txt,5612,legacy-demo,course-or-project-archive
data/kjv_books/Tobit.txt,.txt,39336,legacy-demo,course-or-project-archive
data/kjv_books/Wisdom.txt,.txt,64640,legacy-demo,course-or-project-archive
data/kjv_books/Zech.txt,.txt,35476,legacy-demo,course-or-project-archive
data/kjv_books/Zeph.txt,.txt,9135,legacy-demo,course-or-project-archive
data/koran.txt,.txt,899842,legacy-demo,course-or-project-archive
data/manifests/corpus_manifest.csv,.csv,7317,legacy-demo,course-or-project-archive
data/manifests/legacy_summary.csv,.csv,142,legacy-demo,course-or-project-archive
data/manifests/local_assets.csv,.csv,132757,legacy-demo,course-or-project-archive
data/nt_hist/Acts.txt,.txt,140676,legacy-demo,course-or-project-archive
data/nt_hist/John.txt,.txt,106980,legacy-demo,course-or-project-archive
data/nt_hist/Luke.txt,.txt,146949,legacy-demo,course-or-project-archive
data/nt_hist/Mark.txt,.txt,86137,legacy-demo,course-or-project-archive
data/nt_hist/Matthew.txt,.txt,136035,legacy-demo,course-or-project-archive
data/nt_hist/Thomas.txt,.txt,27548,legacy-demo,course-or-project-archive
data/raw/core/11757.txt,.txt,42225,core,reconstructed-corpus
data/raw/core/120.txt,.txt,399864,core,reconstructed-corpus
data/raw/core/12603.txt,.txt,46999,core,reconstructed-corpus
data/raw/core/16.txt,.txt,288772,core,reconstructed-corpus
data/raw/core/18077.txt,.txt,290047,core,reconstructed-corpus
data/raw/core/18614.txt,.txt,160603,core,reconstructed-corpus
data/raw/core/21935.txt,.txt,123508,core,reconstructed-corpus
data/raw/core/236.txt,.txt,303643,core,reconstructed-corpus
data/raw/core/2770.txt,.txt,433442,core,reconstructed-corpus
data/raw/core/41.txt,.txt,90899,core,reconstructed-corpus
data/raw/core/4356.txt,.txt,330370,core,reconstructed-corpus
data/raw/core/45.txt,.txt,606696,core,reconstructed-corpus
data/raw/core/514.txt,.txt,1071408,core,reconstructed-corpus
data/raw/core/517.txt,.txt,325063,core,reconstructed-corpus
data/raw/core/5302.txt,.txt,61774,core,reconstructed-corpus
data/raw/core/5420.txt,.txt,56201,core,reconstructed-corpus
data/raw/core/5615.txt,.txt,549964,core,reconstructed-corpus
data/raw/core/6471.txt,.txt,641872,core,reconstructed-corpus
data/raw/core/8994.txt,.txt,293600,core,reconstructed-corpus
data/raw/core/9214.txt,.txt,42967,core,reconstructed-corpus
data/raw/expanded/11.txt,.txt,174314,core,reconstructed-corpus
data/raw/expanded/113.txt,.txt,475318,core,reconstructed-corpus
data/raw/expanded/289.txt,.txt,358361,core,reconstructed-corpus
data/raw/expanded/498.txt,.txt,439167,core,reconstructed-corpus
data/raw/expanded/55.txt,.txt,237235,core,reconstructed-corpus
data-2.txt,.txt,3051,auxiliary-validation,misc
data-2016-07-26.zip,.zip,3753930,auxiliary-validation,provenance-or-media
data.txt,.txt,3051,auxiliary-validation,misc
design_communication.pdf,.pdf,279764,auxiliary-validation,provenance-or-media
english1.dat,.dat,1137,auxiliary-validation,misc
final_t_models.txt,.txt,2547,auxiliary-validation,misc
latent_variables.pdf,.pdf,54376295,auxiliary-validation,provenance-or-media
loading_the_directory_and_most_cleaning.txt,.txt,3322,auxiliary-validation,misc
other_resources/kjv.RData,.rdata,4064827,legacy-demo,course-or-project-archive
other_resources/kjv_metadata.csv,.csv,2441,legacy-demo,course-or-project-archive
other_resources/stoplist.csv,.csv,3821,legacy-demo,course-or-project-archive
other_resources-2016-07-26.zip,.zip,4068983,auxiliary-validation,provenance-or-media
sentiments.pdf,.pdf,646194,auxiliary-validation,provenance-or-media
slides-2016-07-26.zip,.zip,4515625,auxiliary-validation,provenance-or-media
t_models.txt,.txt,1618,auxiliary-validation,misc
tm_the_great_unread-master/.RData,,2964,legacy-demo,course-or-project-archive
tm_the_great_unread-master/.Rapp.history,.history,0,legacy-demo,course-or-project-archive
tm_the_great_unread-master/.Rhistory,,1465,legacy-demo,course-or-project-archive
tm_the_great_unread-master/README.md,.md,2148,legacy-demo,course-or-project-archive
tm_the_great_unread-master/art_of_r.R,.r,2578,legacy-demo,course-or-project-archive
tm_the_great_unread-master/r_basics.R,.r,4498,legacy-demo,course-or-project-archive
tm_the_great_unread-master/syllabus.tex,.tex,5666,legacy-demo,course-or-project-archive
